 TIME                    	HPT_Power                	LPT_Power                	Cond_Heat                	Cond_TES_FGC_Heat        	FGC_Heat                 	TES_Heat                 	DeaPumps_Power           	CondPump_Power           	mdot_FUEL                	ToTES                    	
  +7.2030000000000000E+03	  +2.3044591736493204E+07	  +1.5727919341920760E+07	  +0.0000000000000000E+00	  +8.0253144935999990E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7551296379044706E+06	  +4.5994540809160011E+04	  +1.1690308407930453E+02	  +0.0000000000000000E+00	
  +7.2040000000000000E+03	  +2.3046578936131135E+07	  +1.5598497034042493E+07	  +0.0000000000000000E+00	  +8.0263554516000003E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7551848832507995E+06	  +4.5915681159915643E+04	  +1.1691066498493059E+02	  +0.0000000000000000E+00	
  +7.2050000000000000E+03	  +2.4185576261197500E+07	  +1.6353378845821030E+07	  +0.0000000000000000E+00	  +8.2873298214000016E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7558966734683297E+06	  +4.7239998748041551E+04	  +1.1675887490590510E+02	  +0.0000000000000000E+00	
  +7.2060000000000000E+03	  +2.7481230931859862E+07	  +1.8516689964409992E+07	  +0.0000000000000000E+00	  +9.1202324958000019E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7585493224130664E+06	  +5.0845314241983979E+04	  +1.1640632981924925E+02	  +0.0000000000000000E+00	
  +7.2070000000000000E+03	  +3.1161105936448529E+07	  +2.0869452224290147E+07	  +0.0000000000000000E+00	  +1.0100223754200000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7602637635425918E+06	  +5.4500914340449803E+04	  +1.1607020924143171E+02	  +0.0000000000000000E+00	
  +7.2080000000000000E+03	  +3.3888350159658208E+07	  +2.2801074457261618E+07	  +0.0000000000000000E+00	  +1.0821213601199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7617363523775977E+06	  +5.7066220221102791E+04	  +1.1584611218938979E+02	  +0.0000000000000000E+00	
  +7.2090000000000000E+03	  +3.6706863567511991E+07	  +2.4924886656918339E+07	  +0.0000000000000000E+00	  +1.1626391496599999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7629826781484666E+06	  +5.9566374906578640E+04	  +1.1562759346381357E+02	  +0.0000000000000000E+00	
  +7.2100000000000000E+03	  +3.8308645637847587E+07	  +2.6435463256126359E+07	  +0.0000000000000000E+00	  +1.2118881706199999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7639733212821018E+06	  +6.0821541804769040E+04	  +1.1558008783220814E+02	  +0.0000000000000000E+00	
  +7.2110000000000000E+03	  +3.8339508684942394E+07	  +2.7004613217998318E+07	  +0.0000000000000000E+00	  +1.2127269186000000E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7639733212821018E+06	  +6.0674622804850398E+04	  +1.1556158652618814E+02	  +0.0000000000000000E+00	
  +7.2120000000000000E+03	  +3.7842334827116273E+07	  +2.6916527387956381E+07	  +0.0000000000000000E+00	  +1.1996167217400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7636531511060577E+06	  +6.0215695951937276E+04	  +1.1556322582027157E+02	  +0.0000000000000000E+00	
  +7.2130000000000000E+03	  +3.7193515315603949E+07	  +2.6408289114487737E+07	  +0.0000000000000000E+00	  +1.1810581214400001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633815886523521E+06	  +5.9515328256198642E+04	  +1.1559615725298050E+02	  +0.0000000000000000E+00	
  +7.2140000000000000E+03	  +3.7225634438813508E+07	  +2.6397749122507371E+07	  +0.0000000000000000E+00	  +1.1804857869600001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633815886523521E+06	  +5.9525342235381380E+04	  +1.1563178077822275E+02	  +0.0000000000000000E+00	
  +7.2150000000000000E+03	  +3.7325724327785626E+07	  +2.6471247644991271E+07	  +0.0000000000000000E+00	  +1.1842561405800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7633371684787096E+06	  +5.9525342235381380E+04	  +1.1562864533858802E+02	  +0.0000000000000000E+00	
  +7.2160000000000000E+03	  +3.5748462355443165E+07	  +2.5173361896883123E+07	  +0.0000000000000000E+00	  +1.1456293064399999E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7628680450296656E+06	  +5.8380464113849681E+04	  +1.1570257445575196E+02	  +0.0000000000000000E+00	
  +7.2170000000000000E+03	  +3.2170015958058804E+07	  +2.2612521334644198E+07	  +0.0000000000000000E+00	  +1.0549733932800001E+08	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7610857687352931E+06	  +5.5120356615885088E+04	  +1.1597959957681067E+02	  +0.0000000000000000E+00	
  +7.2180000000000000E+03	  +2.8560928904027402E+07	  +2.0212879258491945E+07	  +0.0000000000000000E+00	  +9.5388025932000011E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7590897677993861E+06	  +5.1587760703297601E+04	  +1.1630237177342420E+02	  +0.0000000000000000E+00	
  +7.2190000000000000E+03	  +2.6897837815473981E+07	  +1.8957816835129883E+07	  +0.0000000000000000E+00	  +9.0504326862000003E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7579889135496505E+06	  +4.9786502883432193E+04	  +1.1647863570018572E+02	  +0.0000000000000000E+00	
  +7.2200000000000000E+03	  +2.5822429153244190E+07	  +1.8100102590446714E+07	  +0.0000000000000000E+00	  +8.7931247544000000E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7571864319455489E+06	  +4.8829659442193697E+04	  +1.1657972439402853E+02	  +0.0000000000000000E+00	
  +7.2210000000000000E+03	  +2.2687478873685494E+07	  +1.5885986833973415E+07	  +0.0000000000000000E+00	  +8.0314164162000000E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7545360025369155E+06	  +4.5193688865867116E+04	  +1.1696155681371748E+02	  +0.0000000000000000E+00	
  +7.2220000000000000E+03	  +2.0451983211943205E+07	  +1.4508237196388725E+07	  +0.0000000000000000E+00	  +7.4418531030000001E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7530661039423845E+06	  +4.2540165728707216E+04	  +1.1727051705323063E+02	  +0.0000000000000000E+00	
  +7.2230000000000000E+03	  +2.0314734493869301E+07	  +1.4513383758002698E+07	  +0.0000000000000000E+00	  +7.3665817722000003E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7529458439346009E+06	  +4.2350438928094445E+04	  +1.1728879881196643E+02	  +0.0000000000000000E+00	
  +7.2240000000000000E+03	  +2.0302438665339425E+07	  +1.4485221627680730E+07	  +0.0000000000000000E+00	  +7.3729156554000005E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7528467103884311E+06	  +4.2359828857156172E+04	  +1.1729019060051449E+02	  +0.0000000000000000E+00	
  +7.2250000000000000E+03	  +2.0309122073715799E+07	  +1.4443871432584850E+07	  +0.0000000000000000E+00	  +7.3728729666000009E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7529027045961954E+06	  +4.2371696744710127E+04	  +1.1730092150499415E+02	  +0.0000000000000000E+00	
  +7.2260000000000000E+03	  +2.0312960239603855E+07	  +1.4440011531091399E+07	  +0.0000000000000000E+00	  +7.3696072967999995E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7528427315700734E+06	  +4.2311580315477469E+04	  +1.1730131557541017E+02	  +0.0000000000000000E+00	
  +7.2270000000000000E+03	  +2.0306804038626030E+07	  +1.4352793876937414E+07	  +0.0000000000000000E+00	  +7.3689954641999990E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7528452870941027E+06	  +4.2435499830482608E+04	  +1.1729846700925299E+02	  +0.0000000000000000E+00	
  +7.2280000000000000E+03	  +2.0292178020070970E+07	  +1.4152869074168589E+07	  +0.0000000000000000E+00	  +7.3750176324000001E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7528639803077229E+06	  +4.2515284531823992E+04	  +1.1729751126929837E+02	  +0.0000000000000000E+00	
  +7.2290000000000000E+03	  +2.0294927501004077E+07	  +1.4075100531292532E+07	  +0.0000000000000000E+00	  +7.3667591387999997E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7528713037503222E+06	  +4.2473135988209353E+04	  +1.1729789194666131E+02	  +0.0000000000000000E+00	
  +7.2300000000000000E+03	  +2.0289092533870500E+07	  +1.4038609111957740E+07	  +0.0000000000000000E+00	  +7.3633119894000009E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7528550075471597E+06	  +4.2504494902004677E+04	  +1.1729569562108134E+02	  +0.0000000000000000E+00	
  +7.2310000000000000E+03	  +2.0917386761085123E+07	  +1.4392089485485122E+07	  +0.0000000000000000E+00	  +7.5154387626000002E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7533435663109077E+06	  +4.3252520923335192E+04	  +1.1720750384067688E+02	  +0.0000000000000000E+00	
  +7.2320000000000000E+03	  +2.2178006891961642E+07	  +1.5290531209513994E+07	  +0.0000000000000000E+00	  +7.8021760571999997E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7542447950939909E+06	  +4.4875924384287544E+04	  +1.1702249219240183E+02	  +0.0000000000000000E+00	
  +7.2330000000000000E+03	  +2.3187720903517280E+07	  +1.6078755693621198E+07	  +0.0000000000000000E+00	  +8.0547026255999997E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7550941424603141E+06	  +4.5843593703597529E+04	  +1.1689395990093068E+02	  +0.0000000000000000E+00	
  +7.2340000000000000E+03	  +2.4039671059529230E+07	  +1.6833694775060568E+07	  +0.0000000000000000E+00	  +8.2578704651999995E+07	  +0.0000000000000000E+00	  +0.0000000000000000E+00	  +1.7558442583709410E+06	  +4.6894669672797259E+04	  +1.1680271710951577E+02	  +0.0000000000000000E+00	
