Date/Time;Environment:Site Outdoor Air Drybulb Temperature [C](Hourly);ZONE ONE LIGHTS:Lights Electric Energy [J](Hourly);ZONE ONE:Zone Air Temperature [C](Hourly);RADIATOR:Baseboard Total Heating Rate [W](Hourly);RADIATOR:Baseboard Hot Water Mass Flow Rate [kg/s](Hourly);RADIATOR:Baseboard Water Inlet Temperature [C](Hourly);RADIATOR:Baseboard Water Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Rate [W](Hourly);DISTRICT HEATING 1:District Heating Inlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Outlet Temperature [C](Hourly);DISTRICT HEATING 1:District Heating Mass Flow Rate [kg/s](Hourly);DistrictHeating:Facility [J](Hourly) 
 02/02  21:00:00;0.5;720000;20.06030958;748.1260664;0.008900052;55;23.62143702;1164.263415;23.70086926;55;0.008900052;4191348.294
 02/02  22:00:00;0.5;720000;20.06043789;745.9510851;0.008877268;55;23.61840456;1161.230776;23.70226665;55;0.008877268;4180430.795
 02/02  23:00:00;0.791666667;360000;20.06659598;828.0168317;0.009913946;55;23.78633036;1296.355135;23.71395632;55;0.009913946;4666878.487
 02/02  24:00:00;1.291666667;180000;20.0670314;844.3815254;0.010130396;55;23.81969093;1323.756207;23.73520229;55;0.010130396;4765522.345
 02/03  01:00:00;1.791666667;180000;20.06416729;816.3253061;0.009782938;55;23.76540826;1277.645889;23.75240663;55;0.009782938;4599525.202
 02/03  02:00:00;2.175;180000;20.06254389;795.7762081;0.009526616;55;23.72397769;1243.783475;23.76207978;55;0.009526616;4477620.511
 02/03  03:00:00;2.533333333;180000;20.06095193;775.3935675;0.009273143;55;23.68299787;1210.527513;23.7662577;55;0.009273143;4357899.048
 02/03  04:00:00;2.875;180000;20.05898796;752.5143358;0.008988341;55;23.63566108;1173.386439;23.76525536;55;0.008988341;4224191.182
 02/03  05:00:00;3.116666667;180000;20.0577272;741.7219661;0.008854484;55;23.61256066;1156.094994;23.76033793;55;0.008854484;4161941.977
 02/03  06:00:00;3.258333333;360000;20.0553492;707.820019;0.008427282;55;23.539818;1100.6286;23.75154028;55;0.008427282;3962262.959
 02/03  07:00:00;3.416666667;360000;20.05709472;722.4941148;0.008606707;55;23.57076736;1124.400281;23.74214342;55;0.008606707;4047841.013
 02/03  08:00:00;3.733333333;1080000;20.0433701;547.1545389;0.006427974;55;23.16421174;840.3557213;23.72038804;55;0.006427974;3025280.597
 02/03  09:00:00;4.191666667;3240000;20.01923692;25.69415937;0.000283378;55;32.49967262;37.07216977;23.70089957;44.56771593;0.000283378;133459.8112
 02/03  10:00:00;4.633333333;3240000;20.00262552;33.38156114;0.000364546;55;21.20748146;47.70458832;23.68902117;55;0.000364546;171736.5179
 02/03  11:00:00;5.091666667;3240000;20.07870206;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  12:00:00;5.65;3240000;20.38220367;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  13:00:00;6.191666667;3240000;20.73934599;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  14:00:00;6.458333333;3240000;21.18532029;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  15:00:00;6.5;3240000;21.48498231;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  16:00:00;6.558333333;3240000;21.1872285;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  17:00:00;6.425;3240000;20.62761023;0;0;55;55;0;23.68494485;23.68494485;0;0
 02/03  18:00:00;6.183333333;1800000;20.0313278;294.8330309;0.003400532;55;25.22110165;445.353062;23.66577687;52.39041207;0.003400532;1603271.023
 02/03  19:00:00;5.925;1080000;20.04044307;498.4357122;0.00582277;55;23.03295054;763.5440396;23.62550185;55;0.00582277;2748758.543
 02/03  20:00:00;5.916666667;1080000;20.03942965;489.5375582;0.005721666;55;23.01265225;751.1025953;23.59156706;55;0.005721666;2703969.343
 02/03  21:00:00;6.058333333;720000;20.0455191;568.162695;0.006689991;55;23.21529069;878.9548102;23.56523726;55;0.006689991;3164237.317
 02/03  22:00:00;6.216666667;720000;20.04356787;549.1988748;0.006460726;55;23.16913027;849.4054553;23.54414785;55;0.006460726;3057859.639
 02/03  23:00:00;6.416666667;360000;20.04938723;623.7021972;0.007386331;55;23.35048587;971.5317353;23.53011492;55;0.007386331;3497514.247
 02/03  24:00:00;6.675;180000;20.05000396;647.512715;0.007689645;55;23.40614504;1011.579701;23.52540009;55;0.007689645;3641686.922
 02/04  01:00:00;6.916666667;180000;20.04896055;631.6909571;0.007498828;55;23.37142174;986.5911898;23.52178425;55;0.007498828;3551728.283
 02/04  02:00:00;6.883333333;180000;20.04818314;625.7078499;0.007423356;55;23.35696294;976.8278123;23.51644864;55;0.007423356;3516580.124
 02/04  03:00:00;6.683333333;180000;20.04837645;627.180157;0.007441868;55;23.36042902;979.4265605;23.51123314;55;0.007441868;3525935.618
 02/04  04:00:00;6.483333333;180000;20.04850275;630.2019993;0.007478892;55;23.36707862;984.4347651;23.50691375;55;0.007478892;3543965.154
 02/04  05:00:00;6.4;180000;20.04859174;631.9110457;0.007500252;55;23.37139548;987.3545619;23.5034713;55;0.007500252;3554476.423
 02/04  06:00:00;6.4;180000;20.04793014;632.0316826;0.007501676;55;23.37091186;987.6367896;23.50045754;55;0.007501676;3555492.443
 02/04  07:00:00;6.4;360000;20.04558102;590.6113354;0.006984761;55;23.27304615;919.7839091;23.4935858;55;0.006984761;3311222.073
 02/04  08:00:00;6.575;360000;20.04657218;595.2415168;0.007041721;55;23.28442939;927.5569518;23.484338;55;0.007041721;3339205.026
 02/04  09:00:00;6.875;1080000;20.03151918;399.8785237;0.004647963;55;22.76357568;612.658445;23.46308536;55;0.004647963;2205570.402
 02/04  10:00:00;7.175;1080000;20.02876628;358.2504539;0.004146;55;22.63336418;547.0686493;23.42933804;55;0.004146;1969447.138
 02/04  11:00:00;7.533333333;1080000;20.02086085;262.3943054;0.003011066;55;22.30840439;397.7547029;23.39398913;55;0.003011066;1431916.931
 02/04  12:00:00;7.933333333;1080000;20.01553405;200.1155759;0.002281973;55;22.06789713;301.7742644;23.359849;55;0.002281973;1086387.352
 02/04  13:00:00;8.333333333;540000;20.0219274;289.8456609;0.00334998;55;22.4083716;443.4634169;23.32737844;55;0.00334998;1596468.301
 02/04  14:00:00;8.325;540000;20.0164343;226.4531911;0.002605935;55;22.17758368;345.3263897;23.29489227;55;0.002605935;1243175.003
 02/04  15:00:00;8.083333333;540000;20.01757733;251.9964694;0.002910673;55;22.27235045;386.1079212;23.26355844;55;0.002910673;1389988.516
 02/04  16:00:00;7.825;540000;20.02772711;380.6048096;0.004441482;55;22.7016874;589.6872459;23.23577123;55;0.004441482;2122874.085
 02/04  17:00:00;7.583333333;540000;20.03699594;482.2438573;0.005659009;55;22.99559599;751.6797691;23.22065473;55;0.005659009;2706047.169
 02/04  18:00:00;7.441666667;180000;20.04667344;605.7440107;0.007175578;55;23.30854521;952.9900131;23.22501649;55;0.007175578;3430764.047
 02/04  19:00:00;7.283333333;180000;20.04734109;615.7107397;0.007302315;55;23.33362081;969.3350558;23.24088651;55;0.007302315;3489606.201
 02/04  20:00:00;6.966666667;180000;20.04902573;633.5042545;0.007521612;55;23.37518431;997.8790527;23.25883745;55;0.007521612;3592364.59
 02/04  21:00:00;6.566666667;180000;20.05005424;650.1690925;0.007726669;55;23.41311567;1024.423017;23.27923137;55;0.007726669;3687922.861
 02/04  22:00:00;6.166666667;180000;20.05134889;665.6676495;0.007917487;55;23.44792506;1048.981532;23.30154128;55;0.007917487;3776333.515
 02/04  23:00:00;5.708333333;180000;20.05316297;681.1050582;0.008108304;55;23.48277445;1073.44866;23.32548431;55;0.008108304;3864415.176
 02/04  24:00:00;5.266666667;180000;20.0539571;695.5181072;0.008284881;55;23.51383323;1095.943617;23.35088347;55;0.008284881;3945397.021
 02/05  01:00:00;4.808333333;180000;20.05480701;708.4006304;0.00844437;55;23.54179644;1116.115148;23.37703261;55;0.00844437;4018014.531
 02/05  02:00:00;4.716666667;180000;20.0555477;718.493206;0.008569682;55;23.56353601;1131.718645;23.40377817;55;0.008569682;4074187.123
 02/05  03:00:00;4.858333333;180000;20.05612139;717.4037564;0.008555442;55;23.56165392;1128.937676;23.42890395;55;0.008555442;4064175.634
 02/05  04:00:00;5.016666667;180000;20.05554304;712.2785663;0.008492786;55;23.55076033;1119.891065;23.45078187;55;0.008492786;4031607.833
 02/05  05:00:00;4.925;180000;20.05602823;711.0037669;0.008475698;55;23.54796475;1116.970239;23.46954563;55;0.008475698;4021092.859
 02/05  06:00:00;4.625;180000;20.05648267;717.8884257;0.008561138;55;23.56279658;1127.595421;23.48721259;55;0.008561138;4059343.517
 02/05  07:00:00;4.325;180000;20.05705321;727.788311;0.008683603;55;23.58390188;1143.068546;23.50525342;55;0.008683603;4115046.766
 02/05  08:00:00;3.675;180000;20.05840462;743.4419009;0.008877268;55;23.61645;1167.851146;23.52432679;55;0.008877268;4204264.125
 02/05  09:00:00;2.833333333;180000;20.05992194;754.7360949;0.009016821;55;23.64061035;1185.424832;23.54513134;55;0.009016821;4267529.395
 02/05  10:00:00;1.975;180000;20.05746497;725.2964363;0.008649427;55;23.57835201;1136.45257;23.56382961;55;0.008649427;4091229.251
 02/05  11:00:00;1.6;180000;20.04194226;543.3410184;0.006418006;55;23.15843615;843.3983989;23.55813622;55;0.006418006;3036234.236
 02/05  12:00:00;1.658333333;180000;20.03384942;472.4997173;0.005573569;55;22.97599821;733.1141884;23.52947442;55;0.005573569;2639211.078
 02/05  13:00:00;1.7;180000;20.03210578;457.4794424;0.00539984;55;22.93575659;710.9241922;23.49983576;55;0.00539984;2559327.092
 02/05  14:00:00;1.466666667;180000;20.02550963;380.9153147;0.00447993;55;22.71502897;590.4255139;23.46703322;55;0.00447993;2125531.85
 02/05  15:00:00;1.066666667;180000;20.02478068;386.5019066;0.004552555;55;22.72905878;600.6871603;23.43210974;55;0.004552555;2162473.777
 02/05  16:00:00;0.666666667;180000;20.04439188;623.6457294;0.007437596;55;23.34183665;981.8948108;23.41384901;55;0.007437596;3534821.319
 02/05  17:00:00;0.325;180000;20.06519445;833.0013613;0.010002235;55;23.79668362;1319.08118;23.44666347;55;0.010002235;4748692.249
 02/05  18:00:00;0.083333333;180000;20.07124373;892.3065575;0.010737023;55;23.91199691;1413.248774;23.5078157;55;0.010737023;5087695.587
 02/05  19:00:00;-0.175;180000;20.07234088;912.8079207;0.010993345;55;23.95007256;1444.040408;23.57183376;55;0.010993345;5198545.467
 02/05  20:00:00;-0.358333333;180000;20.07389195;923.4476621;0.011127201;55;23.97021886;1458.799934;23.63241882;55;0.011127201;5251679.762
 02/05  21:00:00;-0.516666667;180000;20.07407702;929.4165595;0.01120125;55;23.98083855;1465.913829;23.68766538;55;0.01120125;5277289.784
 02/05  22:00:00;-0.658333333;180000;20.07522332;935.2760514;0.011275298;55;23.99203724;1473.242732;23.73764133;55;0.011275298;5303673.836
 02/05  23:00:00;-0.758333333;180000;20.07520268;940.5599955;0.011340803;55;24.00137564;1479.652358;23.78284785;55;0.011340803;5326748.489
 02/05  24:00:00;-0.916666667;180000;20.07574828;946.0200035;0.011409155;55;24.01115865;1486.613177;23.82377533;55;0.011409155;5351807.438
 02/06  01:00:00;-1.058333333;180000;20.07597457;950.775195;0.011468964;55;24.01975503;1492.622304;23.86089049;55;0.011468964;5373440.293
 02/06  02:00:00;-1.216666667;180000;20.07640688;953.438096;0.01150314;55;24.02454104;1495.463455;23.89421957;55;0.01150314;5383668.438
 02/06  03:00:00;-1.416666667;180000;20.07658941;955.0480531;0.011523076;55;24.02768063;1496.627209;23.92378205;55;0.011523076;5387857.953
 02/06  04:00:00;-1.616666667;180000;20.07654049;957.0873405;0.011548708;55;24.03107167;1498.685603;23.95003415;55;0.011548708;5395268.172
 02/06  05:00:00;-1.816666667;180000;20.07666413;958.7189117;0.011568644;55;24.03378328;1500.148795;23.97320433;55;0.011568644;5400535.661
 02/06  06:00:00;-2.075;360000;20.0737659;921.4274904;0.011090177;55;23.96555913;1437.383585;23.98869696;55;0.011090177;5174580.905
 02/06  07:00:00;-2.316666667;360000;20.07553496;934.114473;0.011246818;55;23.98842074;1457.171303;23.99961451;55;0.011246818;5245816.692
 02/06  08:00:00;-2.108333333;1080000;20.06233609;763.8952694;0.00909087;55;23.65657684;1178.139034;23.99187013;55;0.00909087;4241300.521
 02/06  09:00:00;-1.55;3240000;20.01680706;205.2404451;0.00231971;55;22.0865405;300.9818173;23.95496336;55;0.00231971;1083534.542
 02/06  10:00:00;-1.008333333;3240000;20.01188533;72.30423202;0.000799581;55;27.09019988;103.8608754;23.91602982;49.81828581;0.000799581;373899.1514
 02/06  11:00:00;-0.391666667;3240000;20.39524669;0;0;55;55;0;23.90971488;23.90971488;0;0
 02/06  12:00:00;0.308333333;3240000;20.72864969;0;0;55;55;0;23.90971488;23.90971488;0;0
 02/06  13:00:00;1.008333333;3240000;20.77792507;0;0;55;55;0;23.90971488;23.90971488;0;0
 02/06  14:00:00;1.241666667;3240000;20.97748886;0;0;55;55;0;23.90971488;23.90971488;0;0
 02/06  15:00:00;1.2;3240000;21.12787609;0;0;55;55;0;23.90971488;23.90971488;0;0
 02/06  16:00:00;1.141666667;3240000;20.57837991;0;0;55;55;0;23.90971488;23.90971488;0;0
 02/06  17:00:00;0.633333333;3240000;20.00999453;130.9289436;0.001473137;55;27.38801681;191.5272989;23.89681464;49.81828581;0.001473137;689498.276
 02/06  18:00:00;-0.225;1800000;20.0501696;589.8385888;0.006905017;55;23.25666103;898.8058945;23.85533839;55;0.006905017;3235701.22
 02/06  19:00:00;-1.066666667;1080000;20.06429368;768.00874;0.009125046;55;23.65983739;1188.723721;23.83083733;55;0.009125046;4279405.394
 02/06  20:00:00;-1.633333333;1080000;20.06387689;773.8180103;0.00920479;55;23.67428217;1199.398978;23.82342905;55;0.00920479;4317836.32
 02/06  21:00:00;-2.033333333;720000;20.07199992;877.8601324;0.010514878;55;23.87999214;1369.799541;23.83036219;55;0.010514878;4931278.347
 02/06  22:00:00;-2.433333333;720000;20.07241488;886.8109838;0.010631647;55;23.89864129;1384.189923;23.84876555;55;0.010631647;4983083.723
 02/06  23:00:00;-3.008333333;360000;20.08063755;989.6931346;0.011941734;55;24.08665926;1553.172161;23.88046161;55;0.011941734;5591419.78
 02/06  24:00:00;-3.766666667;180000;20.08425781;1046.263853;0.012670827;55;24.18585511;1645.420745;23.92895395;55;0.012670827;5923514.683
 02/07  01:00:00;-4.508333333;180000;20.08557678;1066.21275;0.012927148;55;24.22010327;1675.847774;23.98166588;55;0.012927148;6033051.986
 02/07  02:00:00;-4.916666667;180000;20.08707495;1085.812391;0.013174926;55;24.25241877;1705.140924;24.03291506;55;0.013174926;6138507.326
 02/07  03:00:00;-5.116666667;180000;20.08825332;1096.895896;0.013314478;55;24.27102776;1720.520628;24.08098661;55;0.013314478;6193874.26
 02/07  04:00:00;-5.316666667;180000;20.08954253;1104.508838;0.013411311;55;24.2843724;1730.580356;24.12464085;55;0.013411311;6230089.28
 02/07  05:00:00;-5.575;180000;20.09009614;1113.888705;0.013530928;55;24.29922964;1743.781289;24.16402104;55;0.013530928;6277612.642
 02/07  06:00:00;-5.816666667;360000;20.08684008;1078.459148;0.013072397;55;24.24033208;1683.053292;24.19386997;55;0.013072397;6058991.852
 02/07  07:00:00;-6.075;360000;20.08833386;1088.66483;0.01319771;55;24.25649704;1697.951585;24.21622315;55;0.01319771;6112625.706
 02/07  08:00:00;-5.616666667;1080000;20.07469091;909.9936323;0.010910752;55;23.94223035;1403.780275;24.21501534;55;0.010910752;5053608.992
 02/07  09:00:00;-4.675;3240000;20.02629117;319.7133996;0.00365543;55;22.50699225;470.9953762;24.16933952;55;0.00365543;1695583.354
 02/07  10:00:00;-3.716666667;3240000;20.01373441;156.1900432;0.001750106;55;21.84584538;225.8981077;24.11016855;55;0.001750106;813233.1876
 02/07  11:00:00;-2.483333333;3240000;20.17036271;2.262840702;2.34961E-05;55;49.34701874;3.035089347;24.09208544;29.24334749;2.34961E-05;10926.32165
 02/07  12:00:00;-1.141666667;3240000;20.42665359;0;0;55;55;0;24.09201699;24.09201699;0;0
 02/07  13:00:00;0.216666667;3240000;20.48384765;0;0;55;55;0;24.09201699;24.09201699;0;0
 02/07  14:00:00;0.8;3240000;20.64573112;0;0;55;55;0;24.09201699;24.09201699;0;0
 02/07  15:00:00;0.741666667;3240000;20.66313003;0;0;55;55;0;24.09201699;24.09201699;0;0
 02/07  16:00:00;0.7;3240000;20.1808529;28.90972024;0.000323962;55;43.85049123;41.8544937;24.09062133;34.394678;0.000323962;150676.1773
 02/07  17:00:00;0.641666667;3240000;20.01519633;189.6318416;0.002138149;55;22.01060806;276.5110945;24.05915888;55;0.002138149;995439.9403
 02/07  18:00:00;0.483333333;1800000;20.04950829;580.8514363;0.006793944;55;23.23501116;880.0519394;24.00578756;55;0.006793944;3168186.982
 02/07  19:00:00;0.341666667;1080000;20.06007185;722.6536796;0.008563986;55;23.56451875;1110.874464;23.96325204;55;0.008563986;3999148.07
 02/07  20:00:00;0.533333333;1080000;20.05599166;690.6224886;0.008176656;55;23.49789314;1061.742394;23.93095407;55;0.008176656;3822272.619
 02/07  21:00:00;0.933333333;720000;20.06080834;753.0948641;0.008961285;55;23.63181258;1164.583566;23.90547792;55;0.008961285;4192500.838
 02/07  22:00:00;1.333333333;720000;20.05733197;715.5988442;0.00850133;55;23.55401668;1105.576166;23.88395359;55;0.00850133;3980074.199
 02/07  23:00:00;1.558333333;360000;20.06190814;773.4513134;0.00923327;55;23.67650056;1201.415695;23.86714712;55;0.00923327;4325096.502
 02/07  24:00:00;1.716666667;180000;20.06269447;796.4709662;0.009532312;55;23.72464803;1240.632682;23.8595209;55;0.009532312;4466277.655
 02/08  01:00:00;1.858333333;180000;20.06190832;788.6206881;0.009438328;55;23.70953427;1228.601576;23.85444595;55;0.009438328;4422965.672
 02/08  02:00:00;1.958333333;180000;20.06140905;788.2472753;0.009432632;55;23.70823445;1228.071156;23.84911354;55;0.009432632;4421056.161
 02/08  03:00:00;2.116666667;180000;20.06204904;793.1650636;0.009495288;55;23.71872004;1236.391747;23.84501409;55;0.009495288;4451010.288
 02/08  04:00:00;2.258333333;180000;20.06234803;795.4465539;0.009523768;55;23.72323722;1240.213611;23.84217148;55;0.009523768;4464768.999
 02/08  05:00:00;1.95;180000;20.06294932;802.7561645;0.009614905;55;23.7377989;1252.15408;23.84037609;55;0.009614905;4507754.69
 02/08  06:00:00;1.408333333;360000;20.06093345;778.7185635;0.009307319;55;23.68821949;1212.23404;23.83688343;55;0.009307319;4364042.545
 02/08  07:00:00;0.85;360000;20.06418781;807.5086979;0.009663321;55;23.74600675;1258.692726;23.83461119;55;0.009663321;4531293.812
 02/08  08:00:00;0.891666667;1080000;20.05168205;648.9439599;0.007672557;55;23.40683202;999.8458268;23.82047288;55;0.007672557;3599444.976
 02/08  09:00:00;1.45;3240000;20.00417096;58.33038807;0.000645788;55;21.36690008;84.21636878;23.79659134;55;0.000645788;303178.9276
 02/08  10:00:00;1.991666667;3240000;20.22555203;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  11:00:00;3.016666667;3240000;21.11070402;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  12:00:00;4.358333333;3240000;21.67787868;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  13:00:00;5.716666667;3240000;21.99711274;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  14:00:00;6.183333333;3240000;22.57842745;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  15:00:00;5.983333333;3240000;22.98075137;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  16:00:00;5.783333333;3240000;22.39749307;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  17:00:00;5.058333333;3240000;21.17959656;0;0;55;55;0;23.78888032;23.78888032;0;0
 02/08  18:00:00;3.958333333;1800000;20.05601378;306.8794507;0.003554088;55;26.192368;463.9638995;23.76854037;51.53209781;0.003554088;1670270.038
 02/08  19:00:00;2.858333333;1080000;20.04859614;595.3319325;0.007003273;55;23.27625537;915.344833;23.72788843;55;0.007003273;3295241.399
 02/08  20:00:00;2.516666667;1080000;20.04928248;614.0111235;0.007238235;55;23.32373769;946.8676094;23.70105408;55;0.007238235;3408723.394
 02/08  21:00:00;2.658333333;720000;20.05663912;704.9533705;0.008367473;55;23.52943548;1095.098211;23.68647395;55;0.008367473;3942353.559
 02/08  22:00:00;2.816666667;720000;20.05515353;692.8438007;0.008222224;55;23.504736;1076.331831;23.67942884;55;0.008222224;3874794.593
 02/08  23:00:00;2.666666667;360000;20.0627677;780.760194;0.009324407;55;23.69133247;1220.519154;23.68185913;55;0.009324407;4393868.956
 02/08  24:00:00;2.266666667;180000;20.06499211;825.4022065;0.00989401;55;23.78219317;1294.38911;23.69843726;55;0.00989401;4659800.796
 02/09  01:00:00;1.866666667;180000;20.06542419;833.402388;0.009996539;55;23.79832205;1306.919636;23.71947711;55;0.009996539;4704910.689
 02/09  02:00:00;1.583333333;180000;20.06607261;843.7154791;0.0101247;55;23.81815475;1322.772856;23.74074265;55;0.0101247;4761982.28
 02/09  03:00:00;1.441666667;180000;20.06672856;850.7255191;0.010212988;55;23.83200145;1333.412225;23.76166191;55;0.010212988;4800284.01
 02/09  04:00:00;1.283333333;180000;20.06699978;856.7106622;0.010287037;55;23.84322312;1342.216028;23.78169624;55;0.010287037;4831977.701
 02/09  05:00:00;1.2;180000;20.06815128;863.3128733;0.010369629;55;23.85622555;1352.152893;23.80101342;55;0.010369629;4867750.416
