 TIME                    ,CSP_load_factor          ,HT_Level                 ,Global_Radiation         ,dtSim                    ,ct_fr                    ,DNI                      ,FILL_FREQ                ,EMP_FREQ                 ,PowerCSP                 ,PowerPV                  ,Ptotal                   ,AC_Crtld                 ,PVnet_to_grid            ,DC_curtailed             ,cleanCSP                 ,LOAD                     ,
  +5.2000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.3000000000000000E+01,  +9.4623000000000002E-01,  +3.0461303909051513E-03,  +2.1549000000000001E+02,  +1.0000000000000000E+00,  +1.2192417664858450E+08,  +7.7760000000000002E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +2.5085999999999999E+01,  +2.5085999999999999E+01,  +0.0000000000000000E+00,  +2.5085999999999999E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.4000000000000000E+01,  +8.4953000000000001E-01,  +1.8146930942159769E-02,  +3.8788000000000000E+02,  +1.0000000000000000E+00,  +7.7833794995321310E+08,  +1.8720000000000000E+03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +4.5116000000000000E+01,  +4.5116000000000000E+01,  +0.0000000000000000E+00,  +4.5116000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.5000000000000000E+01,  +7.1033000000000002E-01,  +7.8992858811186589E-02,  +8.0978999999999996E+02,  +1.0000000000000000E+00,  +2.8491044247332907E+09,  +2.6568000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.0031000000000006E+01,  +9.0031000000000006E+01,  +0.0000000000000000E+00,  +9.0031000000000006E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.6000000000000000E+01,  +5.9269000000000005E-01,  +1.7483545171861961E-01,  +1.1237000000000000E+03,  +1.0000000000000000E+00,  +3.9585087301847844E+09,  +3.3624000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1986175738546201E+02,  +1.0000000000000000E+02,  +2.1986175738546200E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.8813000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.7000000000000000E+01,  +5.7132000000000005E-01,  +2.7911685765647953E-01,  +1.4913000000000000E+03,  +1.0000000000000000E+00,  +4.1782763269299121E+09,  +3.3084000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +8.7371544374477594E+01,  +1.0000000000000000E+02,  +1.8737154437447759E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +6.3875999999999999E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.8000000000000000E+01,  +6.0746999999999995E-01,  +3.5799633565332900E-01,  +7.5441999999999996E+02,  +1.0000000000000000E+00,  +2.3234183009356427E+09,  +1.7460000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0600687140074180E+02,  +8.3135000000000005E+01,  +1.8914187140074182E+02,  +0.0000000000000000E+00,  +8.3135000000000005E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +5.9000000000000000E+01,  +6.2467999999999990E-01,  +3.7351553057793757E-01,  +8.4400000000000000E+02,  +1.0000000000000000E+00,  +6.2359341014850116E+08,  +4.5179999999999995E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1813019445941838E+02,  +9.1971000000000004E+01,  +2.1010119445941837E+02,  +0.0000000000000000E+00,  +9.1971000000000004E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.0000000000000000E+01,  +6.2791500000000000E-01,  +3.5948209199051695E-01,  +7.4012000000000000E+02,  +1.0000000000000000E+00,  +5.2907753592895222E+08,  +3.7800000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0704728714189385E+02,  +8.1625000000000000E+01,  +1.8867228714189383E+02,  +0.0000000000000000E+00,  +8.1625000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.1000000000000000E+01,  +6.5992999999999991E-01,  +3.4373157812516525E-01,  +6.9494000000000005E+02,  +1.0000000000000000E+00,  +5.3663578644222289E+08,  +3.8339999999999998E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.1972205662348421E+02,  +7.7034999999999997E+01,  +1.9675705662348420E+02,  +0.0000000000000000E+00,  +7.7034999999999997E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.2000000000000000E+01,  +7.1969499999999997E-01,  +3.2397370885263677E-01,  +4.7444000000000000E+02,  +1.0000000000000000E+00,  +4.3477628197604668E+08,  +3.1500000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.2202335523873356E+02,  +5.3741000000000000E+01,  +1.7576435523873357E+02,  +0.0000000000000000E+00,  +5.3741000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.3000000000000000E+01,  +7.9840000000000000E-01,  +2.9594025115594630E-01,  +3.5319999999999999E+02,  +1.0000000000000000E+00,  +2.9701429826393777E+08,  +2.2319999999999999E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4562958672934224E+02,  +4.0316000000000003E+01,  +1.8594558672934224E+02,  +0.0000000000000000E+00,  +4.0316000000000003E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.4000000000000000E+01,  +8.8335500000000000E-01,  +2.5750597560530092E-01,  +1.2670000000000000E+02,  +1.0000000000000000E+00,  +1.6140240435909888E+08,  +1.2780000000000000E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.5712543979619485E+02,  +1.4106000000000000E+01,  +1.7123143979619485E+02,  +0.0000000000000000E+00,  +1.4106000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.5000000000000000E+01,  +9.5302500000000001E-01,  +2.0829235742278424E-01,  +7.3061000000000007E+01,  +1.0000000000000000E+00,  +3.6024972383908637E+07,  +3.0600000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.8136688595164139E+02,  +7.8102999999999998E+00,  +1.8917718595164141E+02,  +0.0000000000000000E+00,  +7.8102999999999998E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.6000000000000000E+01,  +9.8326000000000002E-01,  +1.5104384103211621E-01,  +9.4350999999999996E-01,  +1.0000000000000000E+00,  +3.2814888360749282E+07,  +3.0600000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.8991325550982575E+02,  +0.0000000000000000E+00,  +1.8991325550982575E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.7000000000000000E+01,  +1.0000000000000000E+00,  +9.0299925768685174E-02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9702333977732869E+02,  +0.0000000000000000E+00,  +1.9702333977732869E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.8000000000000000E+01,  +1.0000000000000000E+00,  +2.9951154114410596E-02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +1.1618349972273707E+02,  +0.0000000000000000E+00,  +1.1618349972273707E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +6.9000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.0000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.1000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.2000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.3000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.4000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.5000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.6000000000000000E+01,  +1.0000000000000000E+00,  +1.0010010010010001E-03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.7000000000000000E+01,  +9.5158999999999994E-01,  +2.8872744760166250E-03,  +1.9313999999999999E+02,  +1.0000000000000000E+00,  +1.1489378124046294E+08,  +7.3260000000000002E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +2.2585000000000001E+01,  +2.2585000000000001E+01,  +0.0000000000000000E+00,  +2.2585000000000001E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.8000000000000000E+01,  +8.5442499999999999E-01,  +1.8320261168768937E-02,  +3.8681999999999999E+02,  +1.0000000000000000E+00,  +8.2513654497423220E+08,  +1.9890000000000000E+03,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +4.5332999999999998E+01,  +4.5332999999999998E+01,  +0.0000000000000000E+00,  +4.5332999999999998E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +7.9000000000000000E+01,  +7.5496500000000000E-01,  +7.9180988031668120E-02,  +6.0109000000000003E+02,  +1.0000000000000000E+00,  +2.8819183783729239E+09,  +2.6874000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +6.8988000000000000E+01,  +6.8988000000000000E+01,  +0.0000000000000000E+00,  +6.8988000000000000E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.0000000000000000E+01,  +6.5189999999999992E-01,  +1.6145887467840259E-01,  +8.4022000000000003E+02,  +1.0000000000000000E+00,  +3.4543084352430177E+09,  +2.9340000000000000E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4009387340303948E+02,  +9.3418000000000006E+01,  +2.3351187340303949E+02,  +0.0000000000000000E+00,  +9.3418000000000006E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.1000000000000000E+01,  +5.8543000000000001E-01,  +2.4220068637677289E-01,  +1.0655000000000000E+03,  +1.0000000000000000E+00,  +3.6785055959994397E+09,  +2.9124000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.4932793800250693E+01,  +1.0000000000000000E+02,  +1.9493279380025069E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.3512000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.2000000000000000E+01,  +5.7132000000000005E-01,  +3.3205897726246908E-01,  +1.2445999999999999E+03,  +1.0000000000000000E+00,  +3.6748184959259653E+09,  +2.7611999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0376771703073473E+02,  +1.0000000000000000E+02,  +2.0376771703073473E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.1352000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.3000000000000000E+01,  +5.7132000000000005E-01,  +4.2059359110344902E-01,  +1.3239000000000001E+03,  +1.0000000000000000E+00,  +3.6725690467745538E+09,  +2.6603999999999996E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9228876935894988E+01,  +1.0000000000000000E+02,  +1.9922887693589499E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.8670000000000002E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.4000000000000000E+01,  +5.7132000000000005E-01,  +5.0887729410643923E-01,  +1.2657000000000000E+03,  +1.0000000000000000E+00,  +3.6687157305466852E+09,  +2.6208000000000002E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0031054217998916E+02,  +1.0000000000000000E+02,  +2.0031054217998917E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.2546000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.5000000000000000E+01,  +5.7132000000000005E-01,  +5.9689223528602264E-01,  +1.0963000000000000E+03,  +1.0000000000000000E+00,  +3.7115510103676286E+09,  +2.6514000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9673866201631654E+01,  +1.0000000000000000E+02,  +1.9967386620163165E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +2.5189000000000000E-01,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.6000000000000000E+01,  +5.7132000000000005E-01,  +6.8467879018990152E-01,  +8.6378999999999996E+02,  +1.0000000000000000E+00,  +3.7073565749578047E+09,  +2.6856000000000004E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +9.9978172059457805E+01,  +1.0000000000000000E+02,  +1.9997817205945779E+02,  +0.0000000000000000E+00,  +1.0000000000000000E+02,  +4.7023999999999998E-03,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.7000000000000000E+01,  +6.3632500000000003E-01,  +7.7007822104848089E-01,  +6.2132000000000005E+02,  +1.0000000000000000E+00,  +3.6269069118852096E+09,  +2.7251999999999998E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.0015594133631629E+02,  +6.9671999999999997E+01,  +1.6982794133631629E+02,  +0.0000000000000000E+00,  +6.9671999999999997E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.8000000000000000E+01,  +7.4819000000000002E-01,  +8.4528386449365966E-01,  +4.1870999999999998E+02,  +1.0000000000000000E+00,  +3.4261482899698119E+09,  +2.7125999999999999E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.3199238383490646E+02,  +4.7808999999999997E+01,  +1.7980138383490646E+02,  +0.0000000000000000E+00,  +4.7808999999999997E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +8.9000000000000000E+01,  +8.3406000000000002E-01,  +8.9854177035853233E-01,  +2.5808999999999997E+02,  +1.0000000000000000E+00,  +2.7295394261306791E+09,  +2.3184000000000001E+03,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.4936159241664282E+02,  +2.9609000000000002E+01,  +1.7897059241664283E+02,  +0.0000000000000000E+00,  +2.9609000000000002E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.0000000000000000E+01,  +9.3653500000000001E-01,  +9.0902930049140773E-01,  +9.4369000000000003E-01,  +1.0000000000000000E+00,  +1.0558669477360946E+09,  +9.8460000000000002E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.6981497720291705E+02,  +0.0000000000000000E+00,  +1.6981497720291705E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.1000000000000000E+01,  +1.0000000000000000E+00,  +8.6872168520531556E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9521877352697052E+02,  +0.0000000000000000E+00,  +1.9521877352697052E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.2000000000000000E+01,  +1.0000000000000000E+00,  +8.0646109591676518E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +1.9678762132845233E+02,  +0.0000000000000000E+00,  +1.9678762132845233E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.3000000000000000E+01,  +1.0000000000000000E+00,  +7.4336341469873146E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0047064177026394E+02,  +0.0000000000000000E+00,  +2.0047064177026394E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.4000000000000000E+01,  +1.0000000000000000E+00,  +6.7992291514173697E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0003128826440502E+02,  +0.0000000000000000E+00,  +2.0003128826440502E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.5000000000000000E+01,  +1.0000000000000000E+00,  +6.1660374214611191E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0018643047825864E+02,  +0.0000000000000000E+00,  +2.0018643047825864E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.6000000000000000E+01,  +1.0000000000000000E+00,  +5.5331364208158396E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000334534950062E+02,  +0.0000000000000000E+00,  +2.0000334534950062E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.7000000000000000E+01,  +1.0000000000000000E+00,  +4.9005194474895286E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0025135214919266E+02,  +0.0000000000000000E+00,  +2.0025135214919266E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.8000000000000000E+01,  +1.0000000000000000E+00,  +4.2682979313084135E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0031082148007243E+02,  +0.0000000000000000E+00,  +2.0031082148007243E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +9.9000000000000000E+01,  +1.0000000000000000E+00,  +3.6369721424550294E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0024472532100665E+02,  +0.0000000000000000E+00,  +2.0024472532100665E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
  +1.0000000000000000E+02,  +1.0000000000000000E+00,  +3.0064882804214665E-01,  +0.0000000000000000E+00,  +1.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0010573097867055E+02,  +0.0000000000000000E+00,  +2.0010573097867055E+02,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,  +2.0000000000000000E+02,
